,Unnamed: 0,Serial Number,Material,Batch,Handling Unit,Date,Material Number,Time,Count.,Plant Responsible for UII,Created By,Created on,MovmtStatus,Handling unit status
122,122, 22289843     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
123,123, 22289919     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
124,124, 22289946     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
125,125, 22289948     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
126,126, 22289949     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
127,127, 22289950     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
128,128, 22289951     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
129,129, 22289978     ,200201033500,151454N6HD,1000201811   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:53:08,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
130,130, 22290580     ,200201033500,151455N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
131,131, 22290757     ,200201033500,151455N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
132,132, 22290955     ,200201033500,151455N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
133,133, 22291676     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
134,134, 22291692     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
135,135, 22291695     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
136,136, 22291737     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
137,137, 22291801     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
138,138, 22291802     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
139,139, 22291887     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
140,140, 22291972     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
141,141, 22291976     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
142,142, 22291979     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
143,143, 22291985     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
144,144, 22292007     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
145,145, 22292016     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
146,146, 22292166     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
147,147, 22292193     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
148,148, 22292227     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
149,149, 22292239     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
150,150, 22292351     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
151,151, 22292353     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
152,152, 22292357     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
153,153, 22292359     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
154,154, 22292367     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
155,155, 22292382     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
156,156, 22292392     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
157,157, 22292403     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
158,158, 22292419     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
159,159, 22292467     ,200201033500,151456N6LD,1000201810   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:42:54,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
160,160, 22290490     ,200201033500,151455N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
161,161, 22290731     ,200201033500,151455N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
162,162, 22290770     ,200201033500,151455N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
163,163, 22291555     ,200201033500,151455N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
164,164, 22291598     ,200201033500,151455N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
165,165, 22291834     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
166,166, 22291857     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
167,167, 22292044     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
168,168, 22292045     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
169,169, 22292084     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
170,170, 22292099     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
171,171, 22292107     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
172,172, 22292226     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
173,173, 22292253     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
174,174, 22292267     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
175,175, 22292278     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
176,176, 22292292     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
177,177, 22292296     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
178,178, 22292310     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
179,179, 22292315     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
180,180, 22292335     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
181,181, 22292340     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
182,182, 22292487     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
183,183, 22292542     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
184,184, 22292543     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
185,185, 22292544     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
186,186, 22292549     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
187,187, 22292553     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
188,188, 22292562     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
189,189, 22292566     ,200201033500,151456N6HD,1000201809   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:31:55,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
190,190, 22290333     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
191,191, 22290357     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
192,192, 22290567     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
193,193, 22290594     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
194,194, 22290641     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
195,195, 22290748     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
196,196, 22291153     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
197,197, 22291197     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
198,198, 22291205     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
199,199, 22291421     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
200,200, 22291567     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
201,201, 22291631     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
202,202, 22291634     ,200201033500,151455N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
203,203, 22291683     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
204,204, 22291767     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
205,205, 22291781     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
206,206, 22291813     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
207,207, 22291827     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
208,208, 22291831     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
209,209, 22291832     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
210,210, 22291839     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
211,211, 22291848     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
212,212, 22291878     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
213,213, 22291917     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
214,214, 22291926     ,200201033500,151456N6LD,1000201808   ,06.12.2021,PV MODULES ELDORA VSPH.72.350.05-36M_D ,00:28:50,      ,                         ,SUPRIYA.M ,06.12.2021,0020       ,Stock at a non-HU storage location
